pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-3381.110142,-9451.271010,13.791010]",3584,773,1.739931,2.686655,299.259705,193.888277,79091.046875,75389.773438,57725.964844,54028.339844,21365.080078,21353.335938,0.000000,8.101119,0.522222,0.569841,
"[-2589.635196,-9148.138817,13.034738]",2371,3938,1.919927,1.219836,296.194733,235.476436,51875.644531,53280.914063,30510.568359,31917.068359,21365.080078,21362.658203,0.000000,1.187546,0.706349,0.707937,
"[-2819.291525,-9183.718344,15.626196]",2513,3020,2.663309,3.137128,222.482452,271.357358,82982.875000,88582.703125,61617.789063,67221.203125,21365.080078,21349.070313,0.000000,12.429898,0.487302,0.487302,
"[-3382.150982,-8992.873525,19.790655]",1750,768,0.363390,0.719137,292.006195,99.086690,78599.515625,77149.148438,57234.425781,55784.296875,21365.080078,21364.236328,0.000000,0.617588,0.487302,0.492063,
"[-3359.185349,-9063.191854,19.646717]",2031,860,0.246889,2.768711,65.119469,1.157448,95960.437500,95413.164063,74595.367188,74049.406250,21365.080078,21352.605469,0.000000,11.158082,0.238095,0.241270,
"[-3231.732802,-9498.015380,11.253634]",3771,1370,1.888313,1.268623,294.032318,14.406303,89075.046875,91319.343750,67709.960938,69954.617188,21365.080078,21362.462891,0.000000,2.261156,0.385714,0.336508,
"[-2837.892344,-9308.818384,12.900582]",3014,2945,1.102551,0.633601,125.189148,188.979954,56241.140625,58084.414063,34876.054688,36719.632813,21365.080078,21364.423828,0.000000,0.355671,0.717460,0.704762,
"[-2838.160948,-9486.951425,9.868600]",3726,2944,0.250502,0.743638,159.193085,222.928383,88132.976563,91627.828125,66767.882813,70262.890625,21365.080078,21364.177734,0.000000,0.763496,0.353968,0.315873,
"[-2844.036658,-9538.841038,9.154797]",3934,2921,1.355212,4.836791,99.419792,340.302312,96691.710938,101438.812500,75326.632813,80077.101563,21365.080078,21327.039063,0.000000,34.698555,0.226984,0.198413,
"[-3120.866545,-9544.557976,10.824709]",3957,1813,2.221276,4.703736,81.742393,106.303815,72951.343750,66408.304688,51586.261719,45054.593750,21365.080078,21329.101563,0.000000,24.596975,0.503175,0.500000,
"[-3486.100688,-9375.067599,33.275983]",3279,353,0.359130,4.972949,279.935272,348.985935,87551.617188,84581.929688,66186.539063,63225.351563,21365.080078,21324.869141,0.000000,31.700245,0.325397,0.379365,
"[-3442.788310,-8815.312178,17.379575]",1040,526,3.442912,2.397957,264.706573,251.889015,79380.046875,89044.484375,58014.949219,67681.328125,21365.080078,21355.722656,0.000000,7.440410,0.441270,0.388889,
"[-3106.831992,-8931.971329,22.462141]",1506,1870,4.493298,4.262169,287.598053,313.681003,94142.039063,100923.023438,72776.953125,79561.453125,21365.080078,21335.533203,0.000000,26.035709,0.311111,0.311111,
"[-2916.190379,-9473.432550,10.190317]",3672,2632,2.093928,1.942434,105.327995,90.345882,88467.914063,84783.554688,67102.828125,63419.488281,21365.080078,21358.935547,0.000000,5.110418,0.353968,0.334921,
"[-2794.882146,-9205.442706,15.572305]",2600,3117,2.878275,1.644152,198.219116,74.854910,63671.789063,61946.253906,42306.710938,40582.937500,21365.080078,21360.683594,0.000000,2.634379,0.676190,0.669841,
"[-3381.680925,-9071.565486,19.689556]",2065,770,0.455469,2.051453,197.726349,59.264270,89019.328125,85509.523438,67654.250000,64145.558594,21365.080078,21358.234375,0.000000,5.718628,0.363492,0.360317,
"[-3400.483197,-8888.421718,17.818933]",1332,695,4.122061,2.930912,138.078842,157.309232,74286.820313,75346.984375,52921.730469,53985.824219,21365.080078,21351.103516,0.000000,10.053304,0.539683,0.522222,
"[-2893.325473,-8961.228596,20.905872]",1623,2724,1.847698,2.648563,267.683929,315.812117,92550.453125,96914.210938,71185.367188,75550.640625,21365.080078,21353.669922,0.000000,9.886593,0.330159,0.330159,
"[-3337.159830,-9071.397341,19.713014]",2064,948,1.015885,4.151588,167.949142,283.602631,88410.125000,99240.679688,67045.054688,77879.820313,21365.080078,21337.046875,0.000000,23.823298,0.390476,0.366667,
"[-3059.759160,-9493.307314,10.947802]",3752,2058,0.553574,2.080826,288.316925,340.873406,70059.320313,71089.632813,48694.230469,49726.976563,21365.080078,21358.035156,0.000000,4.612965,0.461905,0.466667,
"[-2676.528556,-9286.286926,12.920948]",2924,3591,2.089462,0.813408,231.629410,131.312857,79506.453125,78771.234375,58141.390625,57406.429688,21365.080078,21364.001953,0.000000,0.803343,0.517460,0.514286,
"[-2792.766890,-9219.196985,15.161071]",2655,3126,1.267919,3.434573,320.391663,35.804115,65889.898438,63286.238281,44524.816406,41928.488281,21365.080078,21345.892578,0.000000,11.854673,0.628571,0.620635,
"[-2939.021710,-8801.087093,22.092401]",983,2541,1.293498,3.545807,191.106812,75.919359,85535.710938,79403.109375,64170.625000,58041.902344,21365.080078,21344.628906,0.000000,16.566233,0.436508,0.411111,
"[-3408.843494,-8966.642872,19.856485]",1645,662,0.875494,3.110364,277.490906,243.964029,88581.906250,94119.500000,67216.828125,72757.070313,21365.080078,21349.343750,0.000000,13.080647,0.393651,0.392063,
"[-3132.450088,-8914.484226,22.010788]",1437,1767,4.008047,4.817759,190.276321,177.580266,84069.828125,82345.453125,62704.746094,60988.218750,21365.080078,21327.339844,0.000000,29.902210,0.439683,0.436508,
"[-2773.024504,-9027.948617,18.392643]",1890,3205,4.914232,3.125178,94.699150,65.435637,44966.703125,44166.554688,23601.630859,22810.490234,21365.080078,21349.191406,0.000000,6.871928,0.747619,0.733333,
"[-2644.228938,-8980.632554,15.527835]",1701,3720,0.772436,1.391203,280.208252,55.615086,88236.171875,85812.710938,66871.093750,64448.187500,21365.080078,21361.929688,0.000000,2.601026,0.403175,0.403175,
"[-2769.566229,-9497.073767,9.508361]",3767,3219,2.591955,3.800737,93.419762,118.091842,91158.507813,84004.546875,69793.421875,62642.800781,21365.080078,21341.580078,0.000000,20.158094,0.363492,0.355556,
"[-3417.808148,-9149.887527,41.248342]",2378,626,1.807202,2.640484,43.652863,44.571161,93734.906250,89181.742188,72369.828125,67818.031250,21365.080078,21353.738281,0.000000,9.991224,0.261905,0.253968,
"[-3223.204628,-8777.008699,21.183401]",887,1404,1.586344,1.461239,272.864075,92.415161,97254.171875,93898.742188,75889.093750,72533.960938,21365.080078,21361.607422,0.000000,3.170477,0.211111,0.201587,
"[-2846.353367,-9273.407002,14.750214]",2872,2912,1.158796,0.989867,211.097641,185.145137,58488.753906,57492.718750,37123.675781,36128.367188,21365.080078,21363.488281,0.000000,0.862776,0.671429,0.685714,
"[-2759.224979,-9295.938461,13.479961]",2962,3260,1.877126,4.377031,155.265732,219.631721,50892.687500,55235.871094,29527.603516,33887.105469,21365.080078,21333.927734,0.000000,14.843221,0.704762,0.704762,
"[-3276.891831,-9507.061593,11.338544]",3807,1189,0.511032,2.947217,73.498795,357.123759,69870.734375,76285.109375,48505.664063,54924.273438,21365.080078,21350.951172,0.000000,9.889248,0.563492,0.519048,
"[-2900.208447,-8711.163032,20.560127]",623,2696,1.357817,4.446412,80.018463,46.256260,79845.218750,76972.226563,58480.144531,55613.949219,21365.080078,21332.929688,0.000000,25.344896,0.412698,0.374603,
"[-3277.831945,-9179.951892,17.034893]",2498,1186,1.071767,2.013111,59.555187,157.233071,52561.757813,52116.769531,31196.675781,30754.980469,21365.080078,21358.482422,0.000000,3.303179,0.734921,0.720635,
"[-3066.810012,-8707.867386,21.212164]",610,2030,1.293691,1.067312,307.394958,267.032618,58169.632813,59297.359375,36804.546875,37933.125000,21365.080078,21363.224609,0.000000,1.009233,0.704762,0.704762,
"[-3429.660295,-8798.228625,17.482853]",971,578,0.964963,2.193153,279.207397,325.085789,98632.890625,98018.148438,77267.796875,76653.945313,21365.080078,21357.253906,0.000000,6.936175,0.123810,0.247619,
"[-2786.286821,-9176.992536,15.957252]",2487,3152,2.303677,3.271575,340.706390,305.374146,49011.742188,50462.269531,27646.666016,29106.595703,21365.080078,21347.666016,0.000000,7.999492,0.741270,0.739683,
"[-2883.655732,-8761.673855,21.385301]",825,2762,2.457344,3.301279,14.753932,342.920199,69010.039063,71709.257813,47644.968750,50349.921875,21365.080078,21347.353516,0.000000,11.983122,0.493651,0.473016,
"[-3391.887873,-8839.726864,17.780321]",1137,729,0.662281,4.129539,295.981598,61.124957,51475.210938,50069.656250,30110.138672,28718.308594,21365.080078,21337.345703,0.000000,14.002027,0.722222,0.707937,
"[-2605.583553,-8911.289467,15.643891]",1424,3875,2.374654,4.094789,309.345581,328.246741,83281.304688,86781.382813,61916.222656,65422.351563,21365.080078,21337.810547,0.000000,21.216309,0.466667,0.468254,
"[-3115.863798,-9403.315995,11.708570]",3392,1833,3.018810,2.985838,298.017395,223.158466,77293.179688,80771.070313,55928.105469,59410.003906,21365.080078,21350.578125,0.000000,10.475554,0.547619,0.547619,
"[-3039.278113,-8859.500741,22.329473]",1217,2140,1.265179,1.766410,236.204941,350.911947,80286.156250,82170.882813,58921.089844,60806.980469,21365.080078,21360.001953,0.000000,3.907366,0.507937,0.474603,
"[-2903.196666,-8685.335927,20.257059]",520,2684,2.662579,4.047275,61.120689,127.612286,89585.562500,83152.351563,68220.484375,61791.523438,21365.080078,21338.439453,0.000000,22.408176,0.231746,0.244444,
"[-3047.873437,-8995.160300,20.102478]",1759,2105,1.818375,3.241794,245.153214,223.964979,75580.421875,79831.390625,54215.347656,58471.242188,21365.080078,21347.984375,0.000000,12.170006,0.568254,0.555556,
"[-2785.245981,-8730.466103,30.189870]",700,3156,0.467234,4.267158,271.541290,12.113164,78602.570313,79183.664063,57237.496094,57825.726563,21365.080078,21335.464844,0.000000,22.483503,0.271429,0.255556,
"[-3444.567811,-9188.998104,17.363323]",2535,519,0.479743,1.822707,0.130514,137.824571,56505.101563,56394.570313,35140.023438,35031.972656,21365.080078,21359.675781,0.000000,2.920719,0.739683,0.730159,
"[-2800.187073,-8649.722771,18.687641]",377,3096,3.400585,1.752847,4.351875,353.365235,76345.976563,77522.179688,54980.902344,56158.425781,21365.080078,21360.080078,0.000000,3.650588,0.525397,0.493651,
"[-2795.083599,-8752.123207,22.963523]",787,3117,1.081578,1.899313,205.168304,246.823224,71996.898438,74643.296875,50631.816406,53280.144531,21365.080078,21359.207031,0.000000,3.941348,0.330159,0.346032,
"[-3366.336928,-9344.835089,31.416631]",3158,832,1.558006,0.699438,284.705719,304.950206,97233.570313,98599.710938,75868.484375,77234.710938,21365.080078,21364.283203,0.000000,0.723896,0.161905,0.165079,
"[-2615.656199,-8881.225103,15.682269]",1303,3834,0.717410,1.395418,280.916260,299.523538,86213.640625,90230.414063,64848.554688,68865.890625,21365.080078,21361.910156,0.000000,2.603385,0.441270,0.420635,
"[-3341.021011,-8943.506090,21.699543]",1553,933,1.197384,2.377521,103.080048,169.973753,62219.308594,61413.839844,40854.222656,40052.699219,21365.080078,21355.882813,0.000000,5.259347,0.576190,0.584127,
"[-2674.346149,-8645.048334,16.550972]",359,3600,2.809826,2.906738,15.551763,349.157035,54993.179688,56616.832031,33628.093750,35258.367188,21365.080078,21351.337891,0.000000,7.133617,0.738095,0.734921,
"[-2634.861377,-8790.493945,19.505449]",941,3757,0.716333,3.220812,301.977112,63.049846,85003.109375,82135.367188,63638.023438,60773.308594,21365.080078,21348.208984,0.000000,13.852465,0.458730,0.409524,
"[-3423.683859,-8931.668667,19.748628]",1505,602,0.092888,0.810565,266.087280,350.043200,84337.156250,84919.367188,62972.054688,63554.523438,21365.080078,21364.007813,0.000000,0.843642,0.417460,0.419048,
"[-2910.650424,-9562.953062,9.441434]",4030,2654,3.280278,1.274984,284.044098,32.130958,61167.375000,63300.960938,39802.292969,41936.937500,21365.080078,21362.433594,0.000000,1.580916,0.606349,0.539683,
"[-2866.095753,-9079.165650,18.074371]",2095,2833,3.363551,4.755138,218.452469,112.419046,75088.812500,66530.523438,53723.742188,45176.457031,21365.080078,21328.310547,0.000000,25.757786,0.503175,0.507937,
"[-2794.848570,-9555.521044,9.209463]",4001,3118,1.994202,3.974940,269.752838,19.823847,97387.132813,93917.742188,76022.054688,72554.929688,21365.080078,21339.382813,0.000000,23.426821,0.212698,0.212698,
"[-3054.487808,-8701.948675,20.179041]",586,2079,3.651287,2.373008,144.564850,180.126176,64367.781250,72756.523438,43002.718750,51394.328125,21365.080078,21355.919922,0.000000,6.274953,0.660317,0.585714,
"[-2917.029766,-8814.168791,22.213688]",1035,2629,1.015472,0.568298,113.311119,284.796793,79694.414063,81121.796875,58329.332031,59756.835938,21365.080078,21364.552734,0.000000,0.394464,0.515873,0.506349,
"[-3036.390621,-8880.485264,22.173441]",1301,2151,1.776986,0.535205,56.263527,24.874158,84940.335938,84090.203125,63575.242188,62725.210938,21365.080078,21364.615234,0.000000,0.369804,0.400000,0.401587,
"[-2688.615731,-8922.756971,19.114175]",1470,3542,4.172131,2.593874,322.375336,308.365329,43603.671875,47485.636719,22238.589844,26126.849609,21365.080078,21354.134766,0.000000,4.654606,0.739683,0.723810,
"[-2744.552492,-9550.880236,9.050128]",3982,3319,1.000062,1.406780,195.811890,13.762737,95636.914063,94703.062500,74271.835938,73338.328125,21365.080078,21361.861328,0.000000,2.882379,0.258730,0.261905,
"[-2797.736062,-9286.253296,13.132751]",2924,3106,2.196843,1.052098,273.956573,358.369161,67899.203125,68697.906250,46534.121094,47333.476563,21365.080078,21363.279297,0.000000,1.160848,0.606349,0.598413,
"[-3364.926757,-9209.881740,17.019970]",2618,837,3.461731,3.233435,249.604019,67.427441,56179.300781,52916.214844,34814.218750,31559.197266,21365.080078,21348.072266,0.000000,8.943633,0.704762,0.704762,
"[-3162.399422,-8657.760112,12.434747]",410,1647,0.208093,0.197672,8.851395,209.303433,66276.640625,66417.140625,44911.562500,45052.078125,21365.080078,21365.017578,0.000000,0.039444,0.655556,0.655556,
"[-2757.378327,-8767.323534,18.209541]",848,3267,2.127002,4.318949,290.050476,203.077956,61855.906250,61077.414063,40490.820313,39725.347656,21365.080078,21334.740234,0.000000,17.318268,0.611111,0.622222,
"[-2688.380703,-9430.690036,4.836784]",3501,3543,0.433505,1.389598,52.384075,312.781328,55208.503906,87181.296875,33843.425781,65816.859375,21365.080078,21361.941406,0.000000,2.495974,0.638095,0.400000,
"[-3401.490462,-8798.497657,17.298957]",973,691,0.812710,4.117923,310.905457,266.128893,97570.757813,105530.804688,76205.679688,84168.507813,21365.080078,21337.501953,0.000000,24.792631,0.203175,0.247619,
"[-3270.747517,-9487.388603,11.672321]",3728,1214,2.500863,0.974266,68.847694,78.502511,82179.812500,85803.570313,60814.734375,64438.769531,21365.080078,21363.537109,0.000000,1.267814,0.453968,0.409524,
"[-3394.607487,-9476.896341,13.362535]",3686,719,2.522458,2.984193,254.028625,260.383741,85422.906250,91059.437500,64057.812500,69697.265625,21365.080078,21350.591797,0.000000,11.583895,0.452381,0.452381,
"[-3242.544109,-9055.793465,49.731901]",2002,1327,1.652724,1.075543,21.653711,348.672327,71735.460938,74535.640625,50370.367188,53171.144531,21365.080078,21363.195313,0.000000,1.294506,0.473016,0.465079,
"[-3035.954140,-9017.321840,19.394853]",1848,2153,1.452648,1.412861,97.937515,293.666210,66220.171875,67866.976563,44855.093750,46503.128906,21365.080078,21361.833984,0.000000,2.017159,0.638095,0.636508,
"[-3400.516773,-9446.024880,13.750737]",3563,695,2.784185,3.777566,188.876953,148.497104,81662.976563,74863.375000,60297.894531,53504.617188,21365.080078,21341.869141,0.000000,16.878359,0.490476,0.523810,
"[-3033.335252,-9526.936357,10.269782]",3886,2164,1.186164,2.377093,36.262917,163.196781,54409.570313,53852.378906,33044.488281,32491.738281,21365.080078,21355.886719,0.000000,4.754530,0.546032,0.531746,
"[-2743.847406,-8944.783994,19.179437]",1558,3322,0.907257,1.903690,309.624451,205.204419,60734.726563,59127.933594,39369.640625,37765.535156,21365.080078,21359.183594,0.000000,3.216833,0.704762,0.722222,
"[-2726.858210,-9547.786364,8.999915]",3970,3390,1.056644,1.305786,290.048401,190.569927,97371.625000,97919.468750,76006.554688,76554.640625,21365.080078,21362.306641,0.000000,2.528224,0.184127,0.192063,
"[-2787.764143,-9102.907754,17.461910]",2190,3146,2.560812,1.966743,135.162415,210.880165,61365.707031,64730.257813,40000.617188,43367.722656,21365.080078,21358.787109,0.000000,3.751807,0.647619,0.622222,
"[-2776.314902,-9029.697328,18.489532]",1897,3192,3.668087,3.479799,148.200974,148.815132,47606.753906,46450.679688,26241.679688,25096.384766,21365.080078,21345.382813,0.000000,8.914240,0.744444,0.733333,
"[-2801.630819,-9370.964856,11.189236]",3262,3090,2.667572,0.168336,148.176987,153.469363,79257.375000,79379.203125,57892.292969,58014.132813,21365.080078,21365.035156,0.000000,0.034359,0.441270,0.417460,
"[-2804.585462,-9274.079583,13.159298]",2875,3079,4.495240,1.580750,248.297256,308.807826,74251.531250,76095.390625,52886.445313,54731.566406,21365.080078,21361.017578,0.000000,2.820461,0.550794,0.552381,
"[-3115.897373,-8771.829826,20.885395]",866,1833,0.204454,0.723000,109.597176,330.861787,63269.816406,64627.308594,41904.738281,43262.570313,21365.080078,21364.230469,0.000000,0.511729,0.636508,0.623810,
"[-2808.379492,-9551.519188,9.176826]",3985,3063,0.587386,2.897835,87.504890,179.767818,96382.921875,97414.882813,75017.843750,76050.992188,21365.080078,21351.417969,0.000000,12.461957,0.225397,0.204762,
"[-3464.478075,-9090.263234,19.408025]",2140,439,0.535296,3.864613,113.089546,180.022260,72667.015625,77688.585938,51301.937500,56330.437500,21365.080078,21340.787109,0.000000,17.360126,0.585714,0.530159,
"[-2961.685163,-9386.602361,12.028482]",3325,2450,3.707809,1.720287,350.312988,119.786709,64804.089844,62663.546875,43439.019531,41300.367188,21365.080078,21360.259766,0.000000,2.920763,0.655556,0.655556,
"[-3388.798928,-9329.063068,31.359211]",3095,742,4.401957,3.241626,16.370794,342.190049,93234.328125,95285.078125,71869.250000,73922.171875,21365.080078,21347.986328,0.000000,14.935977,0.325397,0.322222,
"[-3173.613635,-8782.658378,20.839843]",909,1602,0.043333,4.440692,105.280464,32.714257,93637.710938,88380.304688,72272.648438,67018.953125,21365.080078,21333.009766,0.000000,28.325285,0.292063,0.298413,
