pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-2814.355928,-9034.338135,29.789289]",1916,3040,0.653731,1.609655,273.742706,356.684125,2027383.000000,2024711.000000,1672681.000000,1669998.625000,354702.187500,354631.906250,0.000000,80.023018,0.284498,0.286463,
"[-2866.297206,-9435.398102,9.922323]",3520,2832,1.859012,3.235294,261.800385,141.986153,1243492.875000,1218616.500000,888791.062500,863995.687500,354702.187500,354419.343750,0.000000,201.331528,0.675764,0.670524,
"[-3206.282583,-9061.745805,20.116233]",2026,1472,0.933557,1.547876,276.924530,299.672831,1397419.125000,1445547.500000,1042717.000000,1090857.750000,354702.187500,354637.125000,0.000000,52.104244,0.656987,0.647489,
"[-2730.047881,-8942.934397,18.988817]",1550,3377,2.391423,4.623681,163.556412,156.171311,1323471.750000,1339819.875000,968769.437500,985258.062500,354702.187500,354124.937500,0.000000,436.773071,0.629694,0.625764,
"[-3365.531116,-8659.038016,11.227487]",415,835,3.423865,2.278767,7.196496,344.626865,1575496.750000,1600477.125000,1220795.000000,1245788.875000,354702.187500,354561.781250,0.000000,126.371284,0.580240,0.569323,
"[-3322.353040,-8873.524052,19.036293]",1273,1008,2.815935,2.699623,251.253098,291.198148,2093967.375000,2137969.250000,1739266.000000,1783231.250000,354702.187500,354505.218750,0.000000,232.882507,0.256223,0.262773,
"[-3045.691031,-8812.790000,21.354827]",1030,2114,3.279608,1.221637,94.130592,194.175522,1805877.875000,1839303.625000,1451176.125000,1484601.375000,354702.187500,354661.875000,0.000000,41.709984,0.441485,0.423908,
"[-3312.817602,-9194.378751,68.616869]",2556,1046,1.999759,2.252027,112.718575,129.301616,1625642.750000,1694964.375000,1270940.125000,1340268.625000,354702.187500,354565.187500,0.000000,131.702209,0.520197,0.488319,
"[-3415.827195,-9167.038339,18.364503]",2447,634,2.714336,4.234080,273.116852,34.129827,1724047.250000,1712474.500000,1369345.125000,1357776.625000,354702.187500,354218.031250,0.000000,480.607483,0.469541,0.455240,
"[-2720.143113,-9182.507699,15.955354]",2509,3416,0.501542,0.890362,208.554413,93.750755,890196.750000,925812.625000,535495.312500,571120.875000,354702.187500,354680.750000,0.000000,11.197458,0.741266,0.729585,
"[-2987.370411,-9273.541518,14.389017]",2873,2347,1.653306,3.321220,241.666931,256.074542,1682043.250000,1764384.000000,1327341.000000,1409688.375000,354702.187500,354404.375000,0.000000,290.104492,0.530568,0.498253,
"[-2790.047276,-9001.919738,18.482658]",1786,3137,2.228401,0.989238,317.976166,1.042361,1752159.250000,1753045.375000,1397457.000000,1398343.375000,354702.187500,354675.687500,0.000000,26.179848,0.468341,0.466703,
"[-3280.215804,-8675.146327,26.261934]",479,1176,3.978769,1.698945,200.826004,331.340595,1281847.125000,1288877.250000,927144.937500,934196.312500,354702.187500,354624.156250,0.000000,56.620907,0.586463,0.589192,
"[-3373.287053,-8994.319574,19.790298]",1756,804,0.543877,2.150848,343.440247,268.391993,2107143.500000,2137830.250000,1752442.125000,1783105.500000,354702.187500,354577.156250,0.000000,148.022171,0.268341,0.276310,
"[-2838.463128,-9563.558385,9.249926]",4033,2943,0.892585,1.077052,227.227570,206.755215,2165462.750000,2174062.750000,1810761.750000,1819354.500000,354702.187500,354670.875000,0.000000,38.272346,0.173908,0.172707,
"[-2561.968996,-8918.183421,32.958429]",1451,4049,2.420783,3.668758,261.907928,160.698442,2170720.000000,2135269.500000,1816018.250000,1780486.500000,354702.187500,354338.625000,0.000000,444.489594,0.151965,0.176201,
"[-3007.414976,-9522.766356,10.059359]",3870,2267,4.241197,3.172472,29.669300,13.484026,1978168.000000,1973790.625000,1623465.750000,1619058.375000,354702.187500,354430.406250,0.000000,303.483826,0.310480,0.308515,
"[-3409.380701,-8662.367291,11.343739]",428,659,0.277756,0.375900,70.509949,20.536751,1630598.250000,1636697.750000,1275896.625000,1281994.750000,354702.187500,354698.437500,0.000000,3.524184,0.528057,0.529694,
"[-3203.428667,-9113.130983,22.048103]",2231,1483,4.521795,4.804439,114.899353,127.927227,2107697.500000,2036456.625000,1752994.625000,1681637.375000,354702.187500,354079.000000,0.000000,740.284729,0.255459,0.260371,
"[-2830.673615,-9263.452805,13.623601]",2832,2974,3.129441,3.752046,215.765274,351.313720,1921686.750000,1951544.000000,1566983.625000,1596807.625000,354702.187500,354321.875000,0.000000,414.092377,0.388537,0.383515,
"[-3063.116708,-8920.436567,22.136833]",1460,2044,1.012546,2.017420,357.361908,121.899768,1114055.750000,1146135.875000,759353.562500,791472.187500,354702.187500,354592.156250,0.000000,71.132813,0.707314,0.689410,
"[-3081.986132,-8908.027450,21.955583]",1411,1969,1.698914,4.534878,215.324799,259.041590,2029300.125000,2094300.750000,1674597.625000,1739521.875000,354702.187500,354146.687500,0.000000,632.878052,0.319760,0.324782,
"[-3403.907897,-9038.810798,19.707389]",1934,681,4.031113,3.124977,192.860840,146.231425,1897213.125000,1851156.375000,1542510.375000,1496436.000000,354702.187500,354438.375000,0.000000,282.221130,0.375546,0.375437,
"[-3321.849408,-8688.261654,11.091924]",532,1010,1.911422,4.595593,147.382141,352.874953,1050305.625000,1044395.500000,695603.250000,689920.312500,354702.187500,354131.781250,0.000000,342.950134,0.742467,0.738100,
"[-3080.575961,-9497.141025,10.996432]",3767,1975,1.735216,3.867195,276.312103,266.791192,2015562.125000,2086534.250000,1660860.375000,1731774.875000,354702.187500,354298.156250,0.000000,461.115479,0.294323,0.287555,
"[-2954.936490,-9433.716650,11.708602]",3513,2477,1.304028,1.741926,112.514618,133.251680,1848514.750000,1830574.625000,1493812.375000,1475868.750000,354702.187500,354620.156250,0.000000,85.511841,0.432860,0.421397,
"[-3451.786541,-8947.339801,37.088155]",1568,490,0.927388,2.543526,278.483368,64.021196,1324684.500000,1242617.625000,969982.562500,887967.125000,354702.187500,354527.375000,0.000000,123.025375,0.476856,0.528384,
"[-2602.058127,-9175.512858,13.896132]",2481,3889,2.896133,3.861500,306.073303,290.237358,1556552.000000,1599005.125000,1201849.750000,1244349.125000,354702.187500,354299.500000,0.000000,356.893799,0.482533,0.488210,
"[-3375.973092,-8976.731585,19.738435]",1686,793,0.903459,2.244681,320.378540,285.897383,2132050.500000,2166344.000000,1777349.375000,1811615.000000,354702.187500,354566.187500,0.000000,163.213028,0.250328,0.250546,
"[-2775.878421,-9485.505376,9.522857]",3721,3193,3.353107,4.505146,278.171265,321.453127,2061519.000000,2127894.000000,1706816.625000,1773100.000000,354702.187500,354154.156250,0.000000,639.566833,0.326092,0.317795,
"[-3290.254875,-9435.667134,12.082896]",3521,1136,3.627852,2.469420,216.329361,279.795450,1624894.375000,1667655.625000,1270191.250000,1312964.750000,354702.187500,354537.343750,0.000000,152.669128,0.517467,0.507205,
"[-3271.956235,-9181.599715,16.971933]",2505,1209,0.615980,1.414997,28.927246,62.464243,1379859.250000,1421388.250000,1025157.375000,1066696.250000,354702.187500,354647.968750,0.000000,43.734909,0.600437,0.569432,
"[-2635.465736,-8871.136390,20.187297]",1263,3755,2.719641,4.430984,214.454498,202.689338,1413818.000000,1451860.875000,1059115.375000,1097252.125000,354702.187500,354172.093750,0.000000,437.066010,0.597380,0.575983,
"[-3440.975234,-8934.358991,19.739771]",1516,533,1.793250,1.191992,172.324051,201.726732,1780013.000000,1788860.500000,1425310.375000,1434157.000000,354702.187500,354663.562500,0.000000,38.769360,0.391376,0.388210,
"[-3265.341864,-9188.628185,16.911079]",2533,1236,2.833160,3.185761,37.787247,21.905533,1454275.750000,1468755.000000,1099573.125000,1114097.125000,354702.187500,354428.062500,0.000000,230.444824,0.584934,0.564956,
"[-2787.428388,-8986.652153,19.336748]",1725,3147,2.381373,3.415888,100.956390,65.210648,1850606.750000,1819949.750000,1495905.250000,1465229.625000,354702.187500,354386.968750,0.000000,332.221100,0.440830,0.424891,
"[-3182.779742,-9545.499589,10.761646]",3961,1566,0.528149,0.342849,353.176056,336.966418,2106423.000000,2123942.750000,1751721.500000,1769238.625000,354702.187500,354699.000000,0.000000,3.798941,0.218450,0.210371,
"[-2957.353926,-9069.009679,18.677793]",2055,2468,2.008535,2.355776,236.486237,81.820860,1721824.500000,1710175.000000,1367121.875000,1355475.500000,354702.187500,354552.125000,0.000000,146.884109,0.489956,0.481659,
"[-2804.518311,-8799.069351,20.401016]",975,3079,1.291203,1.490624,253.455872,315.308443,1468663.250000,1543853.375000,1113963.375000,1189160.125000,354702.187500,354642.093750,0.000000,51.891563,0.562227,0.538755,
"[-3273.970764,-9314.468064,13.345148]",3036,1201,2.693119,3.247518,170.739243,144.618226,1685002.000000,1665478.875000,1330299.500000,1310789.625000,354702.187500,354417.562500,0.000000,272.534668,0.533515,0.524236,
"[-3367.579221,-9034.169990,19.717781]",1915,827,1.037775,3.106927,188.394592,76.261308,2073927.125000,2005448.500000,1719226.125000,1650704.250000,354702.187500,354441.281250,0.000000,302.647003,0.290611,0.307314,
"[-3415.995072,-8968.357953,19.784336]",1652,633,1.000741,0.400986,166.255081,16.100443,2025331.125000,2029358.250000,1670628.125000,1674655.000000,354702.187500,354697.875000,0.000000,4.968972,0.330786,0.328166,
"[-2655.073820,-9446.394799,8.980766]",3564,3677,2.984240,3.198923,90.999977,104.904327,2044778.375000,2051384.375000,1690076.500000,1696629.750000,354702.187500,354425.562500,0.000000,329.253143,0.302838,0.245633,
"[-2690.495958,-9058.315643,16.954715]",2012,3535,0.843758,1.755547,279.410461,32.058390,1730958.750000,1717411.375000,1376257.250000,1362710.375000,354702.187500,354618.750000,0.000000,81.076241,0.468996,0.472271,
"[-3029.641948,-9272.734421,14.375225]",2870,2178,3.391515,3.425200,14.432509,42.647489,1745320.250000,1730949.375000,1390617.375000,1376249.625000,354702.187500,354385.343750,0.000000,313.901764,0.500000,0.490502,
"[-3146.518217,-9047.352575,17.621677]",1968,1711,0.090489,1.456764,340.492798,347.106059,1893368.750000,1913582.250000,1538665.750000,1558875.250000,354702.187500,354644.750000,0.000000,61.614269,0.405895,0.396725,
"[-3367.512070,-9071.531857,19.756570]",2065,827,1.739766,1.728399,298.567108,277.215063,1970855.000000,1996222.000000,1616153.500000,1641510.250000,354702.187500,354621.125000,0.000000,89.331573,0.344432,0.353493,
"[-2934.992651,-9552.528059,9.774170]",3989,2557,3.161756,4.704213,206.290329,230.261384,2077341.375000,2115279.250000,1722639.375000,1760477.625000,354702.187500,354104.687500,0.000000,697.768311,0.233515,0.226856,
"[-3160.284166,-9258.408449,15.143990]",2812,1656,1.475447,4.337514,281.831238,43.249593,1346577.000000,1380654.375000,991874.687500,1026064.187500,354702.187500,354194.031250,0.000000,396.223572,0.654039,0.641266,
"[-3346.963872,-9113.568161,19.014122]",2233,909,3.181092,1.447095,277.338654,253.758253,1927910.500000,1958804.250000,1573209.875000,1604097.125000,354702.187500,354645.656250,0.000000,61.901089,0.398362,0.391048,
"[-3280.719437,-9001.751593,21.758962]",1786,1174,2.900389,1.891047,242.474121,257.116201,1866089.250000,1895578.875000,1511387.875000,1540871.625000,354702.187500,354605.281250,0.000000,101.570084,0.419651,0.422271,
"[-2712.487902,-9060.837821,17.100229]",2022,3447,3.362145,2.521273,117.902878,112.598937,1828681.125000,1791416.125000,1473979.000000,1436710.125000,354702.187500,354530.468750,0.000000,176.158585,0.407860,0.413537,
"[-2769.364776,-8708.270935,30.200307]",612,3219,0.870155,1.475637,279.578247,290.975949,1330144.875000,1360449.375000,975443.437500,1005760.875000,354702.187500,354643.312500,0.000000,44.870964,0.530459,0.530022,
"[-3053.984176,-9531.812568,10.371429]",3906,2081,1.486543,2.880786,288.578094,317.141279,1995601.625000,2033890.625000,1640899.375000,1679158.500000,354702.187500,354477.937500,0.000000,253.534119,0.257096,0.248690,
"[-2947.852063,-8693.036978,20.285793]",551,2506,1.375655,3.125269,85.551735,110.993822,1928014.875000,1878938.250000,1573313.000000,1524212.000000,354702.187500,354438.375000,0.000000,288.729767,0.350109,0.338865,
"[-3423.952462,-9234.262796,39.832548]",2716,601,3.391433,1.365805,214.361115,231.385355,1987830.500000,2016248.875000,1633129.125000,1661541.250000,354702.187500,354651.593750,0.000000,56.876202,0.344541,0.332751,
"[-3235.191077,-9130.752602,18.285083]",2302,1356,0.980481,0.957299,339.608002,21.733625,1979562.750000,1976330.500000,1624861.125000,1621624.500000,354702.187500,354677.375000,0.000000,27.670752,0.349454,0.346397,
"[-3148.398444,-9438.761006,11.825910]",3534,1703,1.499557,2.229061,269.340393,201.199622,1840280.375000,1848633.125000,1485577.375000,1493925.875000,354702.187500,354567.875000,0.000000,139.326004,0.444432,0.444432,
"[-3425.530510,-9345.743074,14.768231]",3162,595,1.453507,4.165755,281.307831,225.563593,1750062.375000,1852211.625000,1395359.125000,1497505.000000,354702.187500,354233.343750,0.000000,473.171295,0.509279,0.479913,
"[-3292.638734,-8866.966389,19.594610]",1246,1126,1.666079,3.278521,129.633591,189.700613,2121851.750000,2160221.250000,1767148.875000,1805458.250000,354702.187500,354411.781250,0.000000,352.197144,0.227620,0.219214,
"[-2860.925128,-9196.093832,15.631344]",2563,2853,0.617385,0.565485,112.488808,289.929744,1834209.250000,1854619.875000,1479507.375000,1499918.250000,354702.187500,354693.531250,0.000000,8.990389,0.406114,0.403821,
"[-3241.738297,-8798.800318,20.598501]",974,1330,2.430001,2.665232,120.647102,169.738211,2090103.500000,2078795.250000,1735401.375000,1724059.500000,354702.187500,354510.093750,0.000000,225.872559,0.246507,0.262009,
"[-2890.068650,-9366.492193,11.849795]",3245,2737,3.434395,2.687403,286.175323,271.515730,1578664.500000,1607105.625000,1223962.125000,1252425.000000,354702.187500,354506.937500,0.000000,172.838089,0.558515,0.561790,
"[-3220.552165,-9129.205666,18.172350]",2295,1415,2.487779,3.739319,216.727524,196.601150,1874521.875000,1904399.375000,1519819.000000,1549672.750000,354702.187500,354324.531250,0.000000,401.633057,0.420524,0.420742,
"[-3464.813830,-8752.930304,39.396432]",790,438,3.701781,4.065165,134.369354,264.712642,1708293.375000,1781840.500000,1353591.000000,1427154.625000,354702.187500,354255.843750,0.000000,430.174774,0.435480,0.439301,
"[-3478.479053,-8911.054064,17.636310]",1423,383,2.732649,4.003927,10.131595,282.918335,2104742.500000,2097922.000000,1750039.625000,1743154.750000,354702.187500,354269.281250,0.000000,498.402069,0.215393,0.287227,
"[-3161.962941,-9103.109528,16.744825]",2191,1649,1.850027,0.461164,24.523478,32.297204,960860.375000,993546.062500,606158.250000,638846.625000,354702.187500,354696.375000,0.000000,3.227929,0.731004,0.717576,
"[-2897.589559,-8776.672408,21.769075]",885,2707,2.065872,2.961228,135.644836,69.695589,2007819.875000,1963896.375000,1653117.500000,1609161.125000,354702.187500,354465.281250,0.000000,269.276123,0.312555,0.302729,
"[-3083.228425,-9369.989614,12.384169]",3259,1964,1.188797,2.216369,4.834929,156.340637,1845305.375000,1856747.250000,1490602.500000,1502037.750000,354702.187500,354569.375000,0.000000,139.975174,0.447380,0.429148,
"[-3366.739833,-9220.643034,16.984315]",2661,830,1.259488,2.984216,106.104820,77.442757,1814160.250000,1773111.000000,1459458.750000,1418403.875000,354702.187500,354461.531250,0.000000,245.385315,0.466266,0.465939,
"[-2609.176130,-8975.621826,15.542413]",1681,3860,0.717207,1.031514,23.670868,79.932639,1884147.750000,1869802.625000,1529444.625000,1515098.500000,354702.187500,354673.375000,0.000000,30.603580,0.401419,0.393996,
"[-2633.686235,-9409.570997,9.102332]",3417,3762,3.338604,4.467856,275.364197,312.925785,1813142.125000,1858547.500000,1458440.625000,1503831.000000,354702.187500,354162.843750,0.000000,553.150146,0.439083,0.432096,
"[-3346.594541,-8886.067685,18.552381]",1323,911,1.123045,4.790495,34.021717,97.207624,1007394.875000,1321213.875000,652692.937500,966663.312500,354702.187500,354082.718750,0.000000,468.865356,0.671507,0.584825,
"[-2840.947714,-9148.508736,16.153413]",2373,2933,3.819244,2.047870,357.399506,199.557084,1940119.625000,1954475.125000,1585417.500000,1599761.750000,354702.187500,354588.781250,0.000000,124.307358,0.407314,0.404476,
"[-2580.771268,-8766.381921,15.926056]",844,3974,4.038950,4.675397,271.587769,282.065725,1663473.375000,1713988.750000,1308771.250000,1359323.625000,354702.187500,354111.875000,0.000000,554.223816,0.508188,0.515284,
"[-3082.120434,-9098.065172,18.375286]",2171,1968,1.283584,1.661896,271.826843,298.567038,1890247.000000,1911985.750000,1535545.125000,1557277.375000,354702.187500,354627.625000,0.000000,79.741722,0.383843,0.375764,
"[-3465.619641,-8738.268041,39.160448]",732,434,1.479107,3.113361,285.457062,288.134075,1557446.625000,1608497.750000,1202745.500000,1253826.375000,354702.187500,354440.500000,0.000000,231.067566,0.504694,0.504258,
"[-2822.984828,-9286.589587,13.173341]",2925,3005,4.825306,3.769095,225.058578,235.324788,1856437.125000,1905679.875000,1501735.125000,1550957.750000,354702.187500,354318.437500,0.000000,404.576782,0.426528,0.416812,
"[-2733.875487,-8982.885700,18.172615]",1710,3361,1.579210,1.525246,143.090866,166.438823,1417215.500000,1427093.000000,1062512.875000,1072403.375000,354702.187500,354639.125000,0.000000,50.573689,0.599563,0.596834,
"[-2674.749055,-9285.076280,12.998426]",2919,3598,2.119766,3.325571,231.353455,230.210226,1988493.625000,2039410.750000,1633791.000000,1684669.875000,354702.187500,354403.593750,0.000000,336.011169,0.382969,0.378493,
