size, percentage
128,98.7745,
128,98.7745,
128,98.2843,
128,98.6928,
128,98.5294,
128,99.3464,
128,99.1013,
128,99.1013,
128,99.1013,
128,99.1013,
128,98.6928,
128,98.9379,
128,98.7745,
128,99.5098,
128,99.3464,
128,99.183,
128,97.9575,
128,98.6111,
128,96.9771,
128,97.8758,
128,98.2843,
128,99.3464,
128,98.6928,
128,98.1209,
128,98.5294,
128,98.8562,
128,99.5098,
128,99.3464,
128,98.9379,
128,99.3464,
128,97.9575,
128,99.183,
128,98.2026,
128,99.2647,
128,98.5294,
128,98.6111,
128,98.9379,
128,98.6928,
128,99.2647,
128,95.7516,
128,99.3464,
128,98.7745,
128,98.6111,
128,98.5294,
128,98.6928,
128,98.7745,
128,99.183,
128,98.6928,
128,98.5294,
128,99.1013,
128,99.0196,
128,98.4477,
128,98.366,
128,98.6111,
128,99.2647,
128,98.7745,
128,98.6928,
128,97.2222,
128,99.5915,
128,98.2026,
128,99.0196,
128,97.7124,
128,95.8333,
128,98.5294,
128,98.6928,
128,99.5098,
128,97.6307,
128,98.8562,
128,98.8562,
128,99.2647,
128,98.6111,
128,99.1013,
128,98.9379,
128,99.3464,
128,99.183,
128,99.3464,
128,99.0196,
128,99.6732,
128,98.7745,
128,99.2647,
128,98.8562,
128,99.183,
128,98.6928,
128,99.5098,
128,98.2843,
128,99.3464,
128,98.9379,
128,99.0196,
128,97.2222,
128,98.7745,
128,99.5915,
128,98.7745,
128,98.5294,
128,90.3595,
128,97.7124,
128,99.2647,
128,99.3464,
128,97.7124,
128,99.1013,
128,99.2647,
128,98.8562,
128,99.1013,
128,98.9379,
128,98.2843,
128,99.5915,
128,98.8562,
128,97.549,
128,98.366,
128,99.2647,
128,99.183,
128,97.3856,
128,98.2843,
128,97.6307,
128,98.6111,
128,98.6928,
128,99.4281,
128,98.0392,
128,99.0196,
128,99.183,
128,99.3464,
128,98.4477,
128,99.1013,
128,99.183,
128,98.6928,
128,99.183,
128,98.4477,
128,99.3464,
128,99.0196,
128,96.8137,
128,98.9379,
128,98.6111,
128,98.6928,
128,98.6928,
128,98.0392,
128,99.1013,
128,98.366,
128,99.1013,
128,99.5915,
128,99.183,
128,98.6928,
128,97.7124,
128,99.5915,
128,98.9379,
128,99.3464,
128,98.8562,
128,99.183,
128,97.7124,
128,98.6111,
128,97.549,
128,96.6503,
128,98.6928,
128,99.183,
128,99.3464,
128,99.3464,
128,99.4281,
128,97.9575,
128,98.7745,
128,98.5294,
128,98.7745,
128,98.2843,
128,99.3464,
128,98.6111,
128,98.9379,
128,98.6928,
128,98.6111,
128,99.8366,
128,98.2843,
128,98.7745,
128,98.6111,
128,99.183,
128,99.183,
128,98.8562,
128,98.2026,
128,99.2647,
128,98.6111,
128,99.183,
128,98.366,
128,98.6928,
128,99.1013,
128,97.8758,
128,98.6111,
128,98.366,
128,97.1405,
128,98.7745,
128,98.8562,
128,97.8758,
128,98.9379,
128,98.366,
128,99.0196,
128,99.5915,
128,99.0196,
128,98.1209,
128,99.1013,
128,99.183,
128,98.9379,
128,98.4477,
128,99.0196,
128,98.366,
128,99.4281,
128,98.8562,
128,99.1013,
128,98.8562,
128,98.9379,
128,99.0196,
128,98.5294,
128,99.1013,
128,98.5294,
128,98.2026,
128,98.6928,
128,98.5294,
128,97.9575,
128,98.9379,
128,99.1013,
128,98.4477,
128,99.1013,
128,99.183,
128,98.9379,
128,98.7745,
128,98.4477,
128,96.4869,
128,98.2843,
128,97.4673,
128,99.0196,
128,98.1209,
128,99.0196,
128,98.2026,
128,98.0392,
128,95.098,
128,99.1013,
128,99.0196,
128,97.8758,
128,98.6928,
128,98.8562,
128,99.5915,
128,99.183,
128,98.7745,
128,99.1013,
128,98.8562,
128,98.366,
128,98.7745,
128,98.4477,
128,98.6928,
128,97.7124,
128,98.5294,
128,98.2026,
128,99.8366,
128,99.183,
128,99.183,
128,99.5098,
128,99.6732,
128,97.7941,
128,98.7745,
128,99.2647,
128,98.8562,
128,98.2026,
128,99.183,
128,98.8562,
128,99.0196,
128,98.8562,
128,99.183,
128,98.9379,
128,98.2843,
128,99.183,
128,99.0196,
128,98.366,
128,98.6111,
128,97.8758,
128,99.0196,
128,98.4477,
128,98.9379,
128,99.1013,
128,98.2843,
128,99.1013,
128,98.6111,
128,98.7745,
128,98.366,
128,97.6307,
128,97.7941,
128,99.7549,
128,99.4281,
128,98.6928,
128,98.366,
128,98.4477,
128,99.1013,
128,99.1013,
128,99.0196,
128,98.2843,
128,99.3464,
128,99.0196,
128,93.3007,
128,99.6732,
128,98.1209,
128,98.2843,
128,98.6928,
128,98.9379,
128,99.1013,
128,98.1209,
128,99.2647,
128,99.1013,
128,98.8562,
128,99.5915,
128,99.2647,
128,98.6111,
128,99.183,
128,98.7745,
128,98.6111,
128,99.2647,
128,99.5098,
128,98.6928,
128,99.2647,
128,98.366,
128,98.6111,
128,98.6111,
128,98.6111,
128,99.0196,
128,98.4477,
128,99.2647,
128,99.4281,
128,99.5098,
128,98.8562,
128,97.6307,
128,98.7745,
128,99.2647,
128,98.6928,
128,99.5098,
128,98.9379,
128,97.6307,
128,99.2647,
128,98.7745,
128,99.5098,
128,99.4281,
128,98.6111,
128,99.2647,
128,99.2647,
128,99.4281,
128,98.6111,
128,98.7745,
128,99.0196,
128,98.6928,
128,97.549,
128,99.183,
128,98.8562,
128,98.9379,
128,98.1209,
128,98.5294,
128,99.1013,
128,98.8562,
128,99.3464,
128,99.3464,
128,98.2026,
128,99.1013,
128,99.5098,
128,98.6928,
128,99.183,
128,99.5098,
128,98.5294,
128,98.4477,
128,98.7745,
128,98.4477,
128,86.683,
128,98.1209,
128,97.9575,
128,98.8562,
128,98.6928,
128,99.183,
128,99.6732,
128,99.183,
128,98.2026,
128,98.4477,
128,99.183,
128,98.4477,
128,99.1013,
128,98.2026,
128,99.5098,
128,98.5294,
128,97.8758,
128,98.2026,
128,98.9379,
128,98.8562,
128,98.6111,
128,99.183,
128,97.9575,
128,98.5294,
128,97.4673,
128,99.0196,
128,97.9575,
128,98.6111,
128,95.9967,
128,98.7745,
128,99.4281,
128,98.7745,
128,99.2647,
128,99.3464,
128,98.366,
128,98.8562,
128,98.8562,
128,99.4281,
128,99.2647,
128,99.3464,
128,99.0196,
128,99.1013,
128,94.7712,
128,98.7745,
128,98.9379,
128,98.9379,
128,98.6111,
128,98.8562,
128,99.2647,
128,99.0196,
128,98.9379,
128,98.4477,
128,98.6928,
128,98.1209,
128,99.6732,
128,99.1013,
128,99.2647,
128,98.7745,
128,98.6928,
128,99.2647,
128,99.3464,
128,99.1013,
128,98.6111,
128,99.1013,
128,98.9379,
128,95.5882,
128,99.4281,
128,99.1013,
128,98.0392,
128,99.3464,
128,99.0196,
128,98.0392,
128,98.4477,
128,98.2843,
128,98.7745,
128,98.7745,
128,98.6111,
128,97.8758,
128,99.0196,
128,98.0392,
128,98.6928,
128,99.1013,
128,99.4281,
128,99.0196,
128,98.8562,
128,98.4477,
128,99.0196,
128,98.7745,
128,99.1013,
128,99.0196,
128,98.366,
128,98.0392,
128,99.1013,
128,98.5294,
128,98.5294,
128,98.9379,
128,98.8562,
128,98.2843,
128,100,
128,99.6732,
128,98.4477,
128,98.6928,
128,99.4281,
128,93.3007,
128,99.3464,
128,98.8562,
128,99.0196,
128,99.5098,
128,98.9379,
128,95.6699,
128,98.4477,
128,96.732,
128,98.8562,
128,98.7745,
128,99.183,
128,98.7745,
128,99.0196,
128,99.183,
128,99.3464,
128,98.366,
128,98.366,
128,98.2026,
128,99.0196,
128,99.0196,
128,98.6928,
128,98.2026,
128,98.5294,
128,98.6928,
128,98.366,
128,97.3039,
128,99.1013,
128,98.2026,
128,99.6732,
128,99.1013,
128,99.183,
128,99.183,
128,98.8562,
128,99.2647,
128,97.6307,
128,99.4281,
128,98.4477,
128,99.183,
128,99.0196,
128,98.8562,
128,99.0196,
128,98.2026,
128,98.8562,
128,97.4673,
128,99.0196,
128,99.1013,
128,93.7092,
128,98.4477,
128,98.6928,
128,99.183,
128,97.7941,
128,99.6732,
128,98.9379,
128,99.0196,
128,99.0196,
128,98.9379,
128,99.4281,
128,99.2647,
128,98.7745,
128,98.7745,
128,96.4869,
128,98.7745,
128,96.4052,
128,97.7124,
128,98.366,
128,99.1013,
128,98.2026,
128,98.8562,
128,98.0392,
128,99.2647,
128,98.5294,
128,97.4673,
128,94.4444,
128,98.366,
128,98.9379,
128,98.9379,
128,99.1013,
128,98.8562,
128,98.5294,
128,96.0784,
128,99.0196,
128,99.4281,
128,99.183,
128,98.7745,
128,99.0196,
128,98.8562,
128,99.6732,
128,98.5294,
128,99.4281,
128,98.7745,
128,98.6928,
128,99.5098,
128,98.7745,
128,98.2026,
128,98.2026,
128,99.0196,
128,98.6111,
128,98.7745,
128,99.5915,
128,99.1013,
128,98.7745,
128,99.1013,
128,99.3464,
128,98.9379,
128,99.1013,
128,98.2026,
128,99.1013,
128,98.6928,
128,99.6732,
128,99.4281,
128,98.7745,
128,99.2647,
128,97.9575,
128,98.9379,
128,99.0196,
128,99.3464,
128,99.1013,
128,99.6732,
128,98.9379,
128,94.1176,
128,99.0196,
128,98.6111,
128,99.4281,
128,99.3464,
128,99.0196,
128,98.7745,
128,98.9379,
128,98.1209,
128,98.6928,
128,98.6928,
128,99.2647,
128,98.7745,
128,98.2843,
128,98.9379,
128,99.4281,
128,99.5915,
128,99.2647,
128,98.9379,
128,98.0392,
128,98.9379,
128,98.9379,
128,98.366,
128,99.5098,
128,98.6111,
128,98.9379,
128,98.7745,
128,98.5294,
128,99.1013,
128,98.366,
128,98.9379,
128,99.0196,
128,98.1209,
128,98.2843,
128,98.366,
128,96.9771,
128,98.9379,
128,98.366,
128,98.366,
128,99.1013,
128,99.3464,
128,98.2026,
128,97.9575,
128,98.7745,
128,98.6928,
128,99.0196,
128,98.6111,
128,98.5294,
128,98.6111,
128,97.0588,
128,99.7549,
128,99.183,
128,99.3464,
128,97.9575,
128,97.1405,
128,98.8562,
128,99.0196,
128,99.4281,
128,97.9575,
128,99.1013,
128,98.366,
128,98.6928,
128,99.3464,
128,98.8562,
128,98.9379,
128,98.366,
128,99.1013,
128,98.7745,
128,99.6732,
128,95.1797,
128,98.6928,
128,98.6928,
128,98.6928,
128,97.4673,
128,99.183,
128,96.3235,
128,99.3464,
128,98.7745,
128,98.5294,
128,98.8562,
128,98.7745,
128,99.3464,
128,99.1013,
128,98.6928,
128,99.183,
128,98.8562,
128,97.7941,
128,97.8758,
128,98.2026,
128,94.1993,
128,98.9379,
128,99.6732,
128,99.0196,
128,99.0196,
128,99.1013,
128,99.2647,
128,98.4477,
128,99.7549,
128,99.0196,
128,98.7745,
128,98.366,
128,98.7745,
128,98.2843,
128,99.2647,
128,98.2026,
128,99.2647,
128,99.5098,
128,99.0196,
128,98.7745,
128,99.3464,
256,99.5098,
256,98.8562,
256,99.5915,
256,99.3464,
256,99.7549,
256,98.9379,
256,99.5915,
256,99.4281,
256,98.366,
256,98.9379,
256,99.3464,
256,99.7549,
256,99.7549,
256,97.3856,
256,99.5098,
256,98.6928,
256,99.0196,
256,99.5098,
256,99.2647,
256,99.5915,
256,99.3464,
256,99.183,
256,99.183,
256,99.6732,
256,98.5294,
256,99.6732,
256,99.2647,
256,98.7745,
256,98.0392,
256,97.4673,
256,98.9379,
256,99.0196,
256,99.5098,
256,99.4281,
256,99.5915,
256,99.5098,
256,99.4281,
256,98.9379,
256,99.3464,
256,98.6111,
256,99.183,
256,99.2647,
256,99.3464,
256,97.9575,
256,99.4281,
256,99.5915,
256,98.6111,
256,98.9379,
256,99.5915,
256,99.5098,
256,99.6732,
256,99.4281,
256,99.2647,
256,99.183,
256,99.183,
256,99.8366,
256,98.6111,
256,99.7549,
256,99.7549,
256,99.5098,
256,99.8366,
256,99.5098,
256,98.4477,
256,99.2647,
256,98.6928,
256,99.5915,
256,99.2647,
256,98.4477,
256,100,
256,99.6732,
256,99.3464,
256,99.6732,
256,98.366,
256,98.366,
256,99.4281,
256,99.1013,
256,99.2647,
256,99.7549,
256,99.8366,
256,99.2647,
256,98.0392,
256,99.0196,
256,99.5915,
256,98.0392,
256,99.3464,
256,99.183,
256,99.2647,
256,99.5915,
256,99.8366,
256,99.0196,
256,99.0196,
256,99.183,
256,98.8562,
256,99.2647,
256,98.9379,
256,99.5098,
256,99.5098,
256,98.9379,
256,99.2647,
256,99.2647,
256,99.0196,
256,99.2647,
256,98.9379,
256,97.9575,
256,99.1013,
256,99.5098,
256,97.3039,
256,99.9183,
256,99.183,
256,95.6699,
256,99.0196,
256,98.6111,
256,98.5294,
256,95.6699,
256,98.9379,
256,99.5915,
256,99.5098,
256,99.5915,
256,92.8105,
256,98.366,
256,99.0196,
256,99.5098,
256,99.2647,
256,98.4477,
256,99.4281,
256,99.6732,
256,99.5915,
256,98.8562,
256,99.3464,
256,95.2614,
256,97.6307,
256,97.7941,
256,98.5294,
256,99.5098,
256,98.0392,
256,99.183,
256,99.3464,
256,99.4281,
256,99.183,
256,99.183,
256,99.9183,
256,99.1013,
256,98.8562,
256,99.4281,
256,99.2647,
256,99.1013,
256,99.1013,
256,99.4281,
256,99.4281,
256,99.7549,
256,99.183,
256,98.7745,
256,99.3464,
256,99.3464,
256,99.5098,
256,99.3464,
256,99.5098,
256,99.183,
256,97.549,
256,98.9379,
256,99.0196,
256,99.7549,
256,96.6503,
256,98.6111,
256,98.7745,
256,98.4477,
256,99.5098,
256,99.5915,
256,99.1013,
256,98.7745,
256,99.6732,
256,99.183,
256,99.4281,
256,99.4281,
256,99.6732,
256,99.3464,
256,98.8562,
256,98.5294,
256,98.9379,
256,98.8562,
256,99.5915,
256,99.4281,
256,99.4281,
256,97.3856,
256,99.5098,
256,99.183,
256,99.5098,
256,99.3464,
256,98.6111,
256,99.2647,
256,99.183,
256,98.7745,
256,99.1013,
256,99.8366,
256,99.6732,
256,98.0392,
256,98.7745,
256,99.5098,
256,99.3464,
256,98.9379,
256,99.2647,
256,99.0196,
256,99.5915,
256,99.4281,
256,99.3464,
256,99.2647,
256,99.5098,
256,99.6732,
256,99.5098,
256,99.6732,
256,96.2418,
256,99.0196,
256,99.6732,
256,99.3464,
256,99.8366,
256,98.2843,
256,99.3464,
256,99.3464,
256,99.7549,
256,98.0392,
256,98.9379,
256,99.5915,
256,99.2647,
256,99.4281,
256,99.1013,
256,99.6732,
256,99.1013,
256,99.2647,
256,99.2647,
256,99.4281,
256,99.5098,
256,99.2647,
256,99.183,
256,99.183,
256,99.4281,
256,99.183,
256,99.1013,
256,99.4281,
256,98.6928,
256,99.3464,
256,99.6732,
256,99.183,
256,99.4281,
256,98.2843,
256,99.8366,
256,98.5294,
256,99.0196,
256,98.8562,
256,99.2647,
256,99.3464,
256,99.2647,
256,99.4281,
256,99.5915,
256,99.7549,
256,99.6732,
256,98.8562,
256,99.5098,
256,99.4281,
256,98.7745,
256,99.2647,
256,98.2843,
256,99.183,
256,99.2647,
256,99.5098,
256,99.6732,
256,99.0196,
256,99.3464,
256,99.5098,
256,99.7549,
256,99.4281,
256,99.7549,
256,98.6928,
256,99.0196,
256,98.5294,
256,99.3464,
256,99.6732,
256,99.5915,
256,99.3464,
256,98.8562,
256,99.7549,
256,98.6928,
256,99.5098,
256,99.7549,
256,99.3464,
256,99.6732,
256,98.8562,
256,99.4281,
256,99.1013,
256,99.3464,
256,98.1209,
256,99.3464,
256,99.6732,
256,97.7124,
256,99.2647,
256,99.5915,
256,99.8366,
256,99.4281,
256,99.0196,
256,98.9379,
256,98.6111,
256,99.2647,
256,99.3464,
256,98.8562,
256,99.8366,
256,99.2647,
256,98.6111,
256,98.6111,
256,99.1013,
256,98.7745,
256,99.0196,
256,99.0196,
256,99.1013,
256,99.3464,
256,99.2647,
256,99.3464,
256,99.2647,
256,99.3464,
256,99.4281,
256,98.5294,
256,99.2647,
256,99.183,
256,99.7549,
256,99.5915,
256,99.5098,
256,98.6928,
256,99.5915,
256,97.3039,
256,98.1209,
256,98.8562,
256,99.7549,
256,99.183,
256,98.7745,
256,99.2647,
256,98.8562,
256,99.6732,
256,99.6732,
256,99.0196,
256,99.4281,
256,98.5294,
256,99.4281,
256,98.8562,
256,99.5098,
256,98.8562,
256,99.2647,
256,99.5098,
256,99.2647,
256,99.5915,
256,96.0784,
256,99.4281,
256,99.5098,
256,98.9379,
256,99.1013,
256,98.8562,
256,98.6928,
256,99.5915,
256,99.0196,
256,98.8562,
256,99.3464,
256,99.3464,
256,99.3464,
256,98.9379,
256,99.3464,
256,99.4281,
256,99.0196,
256,99.4281,
256,97.6307,
256,99.7549,
256,99.183,
256,99.183,
256,97.8758,
256,96.0784,
256,98.9379,
256,98.6111,
256,99.5915,
256,99.1013,
256,99.183,
256,99.3464,
256,99.5098,
256,99.4281,
256,99.1013,
256,99.4281,
256,99.7549,
256,99.3464,
256,99.5915,
256,99.3464,
256,99.7549,
256,99.183,
256,99.4281,
256,98.8562,
256,99.5915,
256,99.3464,
256,99.7549,
256,99.4281,
256,99.2647,
256,98.9379,
256,98.9379,
256,97.3856,
256,99.2647,
256,99.7549,
256,99.1013,
256,99.183,
256,90.5229,
256,97.7941,
256,99.4281,
256,99.7549,
256,98.6928,
256,99.2647,
256,99.5098,
256,99.5098,
256,98.9379,
256,99.2647,
256,98.9379,
256,99.7549,
256,98.9379,
256,98.6111,
256,98.7745,
256,99.6732,
256,99.8366,
256,97.549,
256,99.6732,
256,97.9575,
256,98.6928,
256,99.2647,
256,99.8366,
256,98.2843,
256,99.3464,
256,99.4281,
256,99.7549,
256,98.8562,
256,99.5098,
256,99.3464,
256,99.4281,
256,99.3464,
256,98.6111,
256,99.3464,
256,99.183,
256,97.6307,
256,99.3464,
256,99.2647,
256,98.6928,
256,99.183,
256,99.0196,
256,99.7549,
256,98.9379,
256,99.5098,
256,99.7549,
256,99.6732,
256,98.9379,
256,98.7745,
256,99.8366,
256,99.183,
256,99.4281,
256,99.5915,
256,99.5098,
256,98.6928,
256,99.1013,
256,97.9575,
256,96.9771,
256,99.5098,
256,99.3464,
256,99.6732,
256,99.4281,
256,99.7549,
256,99.1013,
256,99.1013,
256,99.4281,
256,99.0196,
256,99.1013,
256,99.5915,
256,98.9379,
256,99.6732,
256,99.3464,
256,99.2647,
256,99.7549,
256,99.183,
256,99.2647,
256,99.1013,
256,99.183,
256,99.5915,
256,99.1013,
256,98.8562,
256,99.6732,
256,99.183,
256,99.183,
256,98.7745,
256,98.9379,
256,99.6732,
256,98.9379,
256,99.2647,
256,99.0196,
256,97.3856,
256,99.2647,
256,99.2647,
256,99.3464,
256,99.1013,
256,99.0196,
256,99.1013,
256,99.5915,
256,99.6732,
256,98.0392,
256,99.6732,
256,99.3464,
256,99.4281,
256,98.6928,
256,99.5915,
256,98.9379,
256,99.3464,
256,99.2647,
256,99.7549,
256,98.7745,
256,99.1013,
256,99.5915,
256,99.183,
256,99.2647,
256,99.1013,
256,98.1209,
256,99.183,
256,99.3464,
256,98.7745,
256,99.5915,
256,99.4281,
256,98.4477,
256,99.3464,
256,99.5915,
256,99.5098,
256,99.183,
256,99.0196,
256,96.4052,
256,99.183,
256,98.0392,
256,99.5098,
256,99.4281,
256,99.2647,
256,99.0196,
256,98.6111,
256,95.098,
256,99.5098,
256,99.183,
256,98.0392,
256,99.3464,
256,99.183,
256,99.5098,
256,99.5098,
256,99.183,
256,99.4281,
256,99.5098,
256,98.9379,
256,99.0196,
256,99.1013,
256,99.3464,
256,99.0196,
256,98.8562,
256,98.5294,
256,99.7549,
256,99.5915,
256,99.6732,
256,99.4281,
256,99.6732,
256,99.3464,
256,99.1013,
256,99.3464,
256,99.3464,
256,99.0196,
256,99.4281,
256,99.2647,
256,99.2647,
256,99.1013,
256,99.8366,
256,99.183,
256,98.366,
256,99.6732,
256,99.0196,
256,98.8562,
256,98.8562,
256,98.4477,
256,99.183,
256,99.2647,
256,99.1013,
256,99.183,
256,98.8562,
256,99.6732,
256,98.9379,
256,99.3464,
256,98.8562,
256,97.9575,
256,98.2026,
256,100,
256,99.7549,
256,99.0196,
256,99.1013,
256,98.9379,
256,99.6732,
256,99.5915,
256,99.2647,
256,98.6928,
256,99.5915,
256,99.6732,
256,93.4641,
256,99.8366,
256,98.5294,
256,98.8562,
256,99.1013,
256,99.5915,
256,99.4281,
256,98.6928,
256,99.5098,
256,99.183,
256,99.2647,
256,99.8366,
256,99.6732,
256,99.0196,
256,99.5098,
256,99.1013,
256,99.2647,
256,99.3464,
256,99.5098,
256,98.8562,
256,99.3464,
256,98.4477,
256,98.7745,
256,98.8562,
256,98.6111,
256,99.2647,
256,98.6928,
256,99.3464,
256,99.4281,
256,99.5915,
256,99.5915,
256,99.183,
256,99.183,
256,99.7549,
256,99.2647,
256,99.9183,
256,99.5915,
256,98.6928,
256,99.5915,
256,99.183,
256,99.6732,
256,99.5915,
256,98.7745,
256,99.5098,
256,99.5098,
256,99.7549,
256,98.8562,
256,99.183,
256,99.5098,
256,98.8562,
256,98.0392,
256,99.5098,
256,99.5915,
256,99.0196,
256,98.8562,
256,99.1013,
256,99.4281,
256,99.1013,
256,99.6732,
256,99.5098,
256,98.5294,
256,99.2647,
256,99.5098,
256,99.183,
256,99.2647,
256,99.4281,
256,98.8562,
256,98.7745,
256,99.3464,
256,98.6928,
256,86.8464,
256,98.5294,
256,98.2843,
256,99.2647,
256,99.3464,
256,99.5098,
256,99.6732,
256,99.2647,
256,99.183,
256,99.1013,
256,99.5915,
256,99.1013,
256,99.4281,
256,99.1013,
256,99.6732,
256,98.8562,
256,98.366,
256,98.7745,
256,99.5915,
256,99.5915,
256,99.183,
256,99.4281,
256,98.4477,
256,98.6111,
256,97.8758,
256,99.2647,
256,98.2026,
256,99.4281,
256,95.9967,
256,99.4281,
256,99.3464,
256,99.1013,
256,99.5098,
256,99.5098,
256,99.2647,
256,99.2647,
256,99.4281,
256,99.7549,
256,99.183,
256,99.7549,
256,99.183,
256,99.183,
256,94.9346,
256,99.0196,
256,99.3464,
256,99.6732,
256,99.3464,
256,99.2647,
256,99.3464,
256,99.5915,
256,99.5915,
256,99.1013,
256,99.0196,
256,98.9379,
256,99.8366,
256,99.4281,
256,99.5098,
256,99.3464,
256,99.2647,
256,99.5098,
256,99.3464,
256,99.5098,
256,99.4281,
256,99.2647,
256,99.3464,
256,95.5882,
256,99.5915,
256,99.6732,
256,98.366,
256,99.6732,
256,99.3464,
256,98.9379,
256,98.8562,
256,98.6928,
256,99.3464,
256,99.6732,
256,98.8562,
256,98.1209,
256,99.6732,
256,98.2843,
256,99.1013,
256,99.3464,
256,99.8366,
256,99.4281,
256,99.5915,
256,98.6111,
256,99.2647,
256,99.183,
256,99.7549,
256,99.1013,
256,98.9379,
256,98.2843,
256,99.183,
256,98.2843,
256,98.9379,
256,99.183,
256,99.2647,
256,98.9379,
256,100,
256,99.7549,
256,99.4281,
256,99.2647,
256,99.5915,
256,93.7092,
256,99.8366,
256,99.183,
256,99.6732,
256,99.7549,
256,99.5098,
256,96.0784,
256,98.366,
256,97.3856,
256,99.5098,
256,99.0196,
256,99.2647,
256,99.5098,
256,99.4281,
256,99.6732,
256,99.3464,
256,98.4477,
256,99.0196,
256,99.0196,
256,99.2647,
256,99.4281,
256,99.4281,
256,98.9379,
256,99.0196,
256,99.1013,
256,99.5098,
256,98.7745,
256,99.5915,
256,98.2026,
256,99.5915,
256,99.5915,
256,99.5098,
256,99.4281,
256,99.0196,
256,99.6732,
256,97.6307,
256,99.9183,
256,99.2647,
256,99.3464,
256,99.3464,
256,99.1013,
256,99.183,
256,98.0392,
256,99.0196,
256,97.7941,
256,99.7549,
256,99.4281,
256,93.7092,
256,98.7745,
256,99.183,
256,99.4281,
256,97.8758,
256,99.9183,
256,98.8562,
256,99.9183,
256,99.5098,
256,99.5098,
256,99.8366,
256,99.3464,
256,98.9379,
256,99.6732,
256,97.0588,
256,99.1013,
256,96.4052,
256,98.9379,
256,98.9379,
256,99.5098,
256,98.6111,
256,99.2647,
256,98.5294,
256,99.5098,
256,98.6111,
256,97.7941,
256,95.0163,
256,99.1013,
256,99.2647,
256,99.6732,
256,99.5098,
256,99.2647,
256,98.9379,
256,96.4869,
256,99.1013,
256,99.6732,
256,98.8562,
256,99.1013,
256,99.2647,
256,99.0196,
256,99.7549,
256,98.8562,
256,99.8366,
256,98.9379,
256,99.3464,
256,99.9183,
256,99.3464,
256,98.366,
256,98.8562,
256,99.1013,
256,99.183,
256,99.183,
256,99.8366,
256,99.3464,
256,99.5098,
256,99.4281,
256,99.5915,
256,99.183,
256,98.9379,
256,99.0196,
256,99.4281,
256,98.8562,
256,99.7549,
256,99.7549,
256,99.4281,
256,99.6732,
256,98.6111,
256,99.6732,
256,99.2647,
256,99.6732,
256,99.5915,
256,99.6732,
256,99.183,
256,94.281,
256,99.5098,
256,99.183,
256,99.5098,
256,99.3464,
256,99.1013,
256,99.5915,
256,99.6732,
256,98.2843,
256,99.0196,
256,99.1013,
256,99.5915,
256,99.183,
256,98.7745,
256,99.1013,
256,99.7549,
256,99.5915,
256,99.4281,
256,99.183,
256,98.9379,
256,99.4281,
256,99.0196,
256,99.183,
256,99.7549,
256,98.7745,
256,98.9379,
256,99.183,
256,98.8562,
256,99.3464,
256,98.6111,
256,99.5915,
256,99.1013,
256,98.7745,
256,98.9379,
256,99.0196,
256,97.2222,
256,99.1013,
256,99.3464,
256,98.4477,
256,99.4281,
256,99.5915,
256,98.0392,
256,98.1209,
256,99.1013,
256,99.0196,
256,99.4281,
256,99.0196,
256,99.2647,
256,99.1013,
256,96.9771,
256,99.8366,
256,99.8366,
256,99.8366,
256,98.8562,
256,97.3039,
256,99.4281,
256,99.3464,
256,99.2647,
256,98.8562,
256,99.4281,
256,99.7549,
256,99.2647,
256,99.4281,
256,99.2647,
256,99.5915,
256,98.8562,
256,99.5098,
256,99.183,
256,99.8366,
256,95.1797,
256,99.5915,
256,99.0196,
256,99.183,
256,97.7124,
256,99.6732,
256,97.0588,
256,99.7549,
256,99.2647,
256,99.0196,
256,99.2647,
256,99.183,
256,99.8366,
256,99.3464,
256,99.1013,
256,99.5098,
256,99.1013,
256,98.0392,
256,98.4477,
256,98.4477,
256,94.3627,
256,99.2647,
256,99.5915,
256,99.3464,
256,98.9379,
256,99.3464,
256,99.5915,
256,98.8562,
256,99.6732,
256,99.3464,
256,99.5098,
256,99.1013,
256,99.4281,
256,98.9379,
256,99.8366,
256,98.9379,
256,99.4281,
256,99.5098,
256,99.8366,
256,98.9379,
256,99.7549,
512,99.3464,
512,99.4281,
512,99.8366,
512,99.5098,
512,99.7549,
512,99.0196,
512,99.9183,
512,99.4281,
512,98.1209,
512,99.3464,
512,99.7549,
512,99.9183,
512,99.6732,
512,97.6307,
512,99.7549,
512,98.6111,
512,99.183,
512,99.8366,
512,99.5915,
512,99.6732,
512,99.5098,
512,99.3464,
512,99.2647,
512,99.8366,
512,98.6111,
512,99.6732,
512,99.2647,
512,99.1013,
512,97.9575,
512,97.7941,
512,99.183,
512,99.1013,
512,99.4281,
512,99.7549,
512,99.7549,
512,99.6732,
512,99.9183,
512,99.3464,
512,99.6732,
512,99.2647,
512,99.4281,
512,99.2647,
512,99.6732,
512,98.1209,
512,99.7549,
512,99.7549,
512,98.8562,
512,99.4281,
512,99.6732,
512,99.9183,
512,99.7549,
512,99.4281,
512,99.183,
512,99.5915,
512,99.3464,
512,99.9183,
512,99.3464,
512,99.7549,
512,100,
512,99.8366,
512,99.5915,
512,99.7549,
512,98.4477,
512,99.2647,
512,98.7745,
512,99.5915,
512,99.3464,
512,98.8562,
512,100,
512,99.7549,
512,99.3464,
512,99.8366,
512,98.6111,
512,98.2843,
512,99.5915,
512,99.183,
512,99.3464,
512,99.8366,
512,100,
512,99.2647,
