pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d
"[-3262.085042,-9156.142529,18.229860]",2403,1249,2.644796,4.077346,249.339569,259.210039,60087.164063,60087.164063,38722.078125,38722.078125,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3101.493489,-9174.604874,15.732121]",2477,1891,1.604092,1.876295,244.723892,307.982556,62754.085938,63801.226563,41389.000000,42436.156250,21365.080078,21365.080078,0.000000,0.000000,0.638095,0.619048,
"[-3366.336928,-9007.535788,19.724699]",1809,832,0.887071,1.279491,296.451416,166.914863,80286.156250,80286.156250,58921.089844,58921.089844,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.507937,
"[-2942.950042,-8815.782985,21.969839]",1042,2525,1.007340,4.154637,165.449722,69.098734,66225.007813,66745.984375,44859.941406,45380.917969,21365.080078,21365.080078,0.000000,0.000000,0.636508,0.631746,
"[-3402.732755,-9473.667953,13.412713]",3673,686,2.690105,3.121337,234.324295,222.457143,89789.140625,89549.523438,68424.062500,68184.445313,21365.080078,21365.080078,0.000000,0.000000,0.384127,0.387302,
"[-3478.109722,-8765.272163,39.054159]",840,385,1.759880,2.274202,314.346069,268.449908,94617.742188,93428.023438,73252.679688,72062.945313,21365.080078,21365.080078,0.000000,0.000000,0.271429,0.312698,
"[-2949.833017,-8792.612574,21.978757]",949,2498,3.962346,3.684933,249.638855,283.093307,88687.656250,89628.304688,67322.570313,68263.218750,21365.080078,21365.080078,0.000000,0.000000,0.382540,0.357143,
"[-3085.377256,-8764.969501,20.927724]",838,1955,1.784721,4.679831,65.180153,156.580325,71625.601563,75795.945313,50260.519531,54430.867188,21365.080078,21365.080078,0.000000,0.000000,0.588889,0.547619,
"[-2929.889177,-9467.345693,10.184760]",3648,2577,2.662700,2.127882,259.089630,30.242507,66623.195313,66664.132813,45258.117188,45299.050781,21365.080078,21365.080078,0.000000,0.000000,0.534921,0.531746,
"[-3278.167700,-8771.157245,21.437044]",863,1184,0.907586,2.569410,143.055603,152.532836,83083.890625,84670.789063,61718.820313,63305.714844,21365.080078,21365.080078,0.000000,0.000000,0.350794,0.395238,
"[-3188.386849,-9372.545421,12.725904]",3269,1543,1.695587,2.089555,163.739319,209.828690,54557.574219,61727.238281,33192.492188,40362.156250,21365.080078,21365.080078,0.000000,0.000000,0.695238,0.636508,
"[-3401.221858,-9068.505243,19.641561]",2053,692,1.783318,2.529703,42.999149,38.877340,83439.304688,83499.304688,62074.230469,62134.222656,21365.080078,21365.080078,0.000000,0.000000,0.447619,0.446032,
"[-3388.060267,-8786.895637,17.396644]",926,745,3.198079,1.718224,217.559357,211.633003,53596.933594,62740.503906,32231.855469,41375.421875,21365.080078,21365.080078,0.000000,0.000000,0.631746,0.558730,
"[-3283.405476,-8825.501779,19.721241]",1081,1163,4.616445,3.469976,73.222008,149.819115,96631.695313,96160.320313,75266.617188,74795.250000,21365.080078,21365.080078,0.000000,0.000000,0.238095,0.250794,
"[-3285.050675,-8778.219344,21.337938]",891,1157,1.908977,1.065002,277.847717,269.190385,97731.156250,96892.992188,76366.062500,75527.921875,21365.080078,21365.080078,0.000000,0.000000,0.146032,0.219048,
"[-2923.979892,-8687.151896,20.125295]",527,2601,2.376031,3.648961,227.037827,85.901347,88017.609375,88291.765625,66652.523438,66926.695313,21365.080078,21365.080078,0.000000,0.000000,0.225397,0.230159,
"[-2877.007786,-8780.136200,21.348720]",899,2789,0.782780,0.553162,351.684387,262.080120,59291.234375,58812.851563,37926.156250,37447.773438,21365.080078,21365.080078,0.000000,0.000000,0.606349,0.611111,
"[-2682.807172,-9309.625481,12.284202]",3017,3566,2.337552,2.970880,248.492157,168.410546,74536.882813,74511.039063,53171.792969,53145.945313,21365.080078,21365.080078,0.000000,0.000000,0.549206,0.550794,
"[-3061.169330,-9459.341981,11.156525]",3616,2052,1.622932,4.455032,278.188477,5.909650,50892.687500,50892.687500,29527.603516,29527.603516,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3042.467784,-9351.729043,13.070706]",3186,2127,2.288683,2.072481,167.284943,212.105929,51387.867188,51478.398438,30022.779297,30113.314453,21365.080078,21365.080078,0.000000,0.000000,0.701587,0.690476,
"[-3381.110142,-9451.271010,13.791010]",3584,773,1.739931,2.686655,299.259705,193.888277,79091.046875,73701.429688,57725.964844,52336.339844,21365.080078,21365.080078,0.000000,0.000000,0.522222,0.569841,
"[-2589.635196,-9148.138817,13.034738]",2371,3938,1.919927,1.219836,296.194733,235.476436,51875.644531,52400.941406,30510.568359,31035.865234,21365.080078,21365.080078,0.000000,0.000000,0.706349,0.707937,
"[-2819.291525,-9183.718344,15.626196]",2513,3020,2.663309,3.137128,222.482452,271.357358,82982.875000,82944.343750,61617.789063,61579.257813,21365.080078,21365.080078,0.000000,0.000000,0.487302,0.487302,
"[-3382.150982,-8992.873525,19.790655]",1750,768,0.363390,0.719137,292.006195,99.086690,78599.515625,78407.273438,57234.425781,57042.183594,21365.080078,21365.080078,0.000000,0.000000,0.487302,0.492063,
"[-3359.185349,-9063.191854,19.646717]",2031,860,0.246889,2.768711,65.119469,1.157448,95960.437500,95585.929688,74595.367188,74220.867188,21365.080078,21365.080078,0.000000,0.000000,0.238095,0.241270,
"[-3231.732802,-9498.015380,11.253634]",3771,1370,1.888313,1.268623,294.032318,14.406303,89075.046875,92248.289063,67709.960938,70883.187500,21365.080078,21365.080078,0.000000,0.000000,0.385714,0.336508,
"[-2837.892344,-9308.818384,12.900582]",3014,2945,1.102551,0.633601,125.189148,188.979954,56241.140625,58169.632813,34876.054688,36804.546875,21365.080078,21365.080078,0.000000,0.000000,0.717460,0.704762,
"[-2838.160948,-9486.951425,9.868600]",3726,2944,0.250502,0.743638,159.193085,222.928383,88132.976563,90649.390625,66767.882813,69284.320313,21365.080078,21365.080078,0.000000,0.000000,0.353968,0.315873,
"[-2844.036658,-9538.841038,9.154797]",3934,2921,1.355212,4.836791,99.419792,340.302312,96691.710938,97438.335938,75326.632813,76073.257813,21365.080078,21365.080078,0.000000,0.000000,0.226984,0.198413,
"[-3120.866545,-9544.557976,10.824709]",3957,1813,2.221276,4.703736,81.742393,106.303815,72951.343750,73032.304688,51586.261719,51667.230469,21365.080078,21365.080078,0.000000,0.000000,0.503175,0.500000,
"[-3486.100688,-9375.067599,33.275983]",3279,353,0.359130,4.972949,279.935272,348.985935,87551.617188,84213.679688,66186.539063,62848.589844,21365.080078,21365.080078,0.000000,0.000000,0.325397,0.379365,
"[-3442.788310,-8815.312178,17.379575]",1040,526,3.442912,2.397957,264.706573,251.889015,79380.046875,84967.515625,58014.949219,63602.421875,21365.080078,21365.080078,0.000000,0.000000,0.441270,0.388889,
"[-3106.831992,-8931.971329,22.462141]",1506,1870,4.493298,4.262169,287.598053,313.681003,94142.039063,94142.039063,72776.953125,72776.953125,21365.080078,21365.080078,0.000000,0.000000,0.311111,0.311111,
"[-2916.190379,-9473.432550,10.190317]",3672,2632,2.093928,1.942434,105.327995,90.345882,88467.914063,88936.640625,67102.828125,67571.554688,21365.080078,21365.080078,0.000000,0.000000,0.353968,0.334921,
"[-2794.882146,-9205.442706,15.572305]",2600,3117,2.878275,1.644152,198.219116,74.854910,63671.789063,63988.109375,42306.710938,42623.023438,21365.080078,21365.080078,0.000000,0.000000,0.676190,0.669841,
"[-3381.680925,-9071.565486,19.689556]",2065,770,0.455469,2.051453,197.726349,59.264270,89019.328125,89225.765625,67654.250000,67860.687500,21365.080078,21365.080078,0.000000,0.000000,0.363492,0.360317,
"[-3400.483197,-8888.421718,17.818933]",1332,695,4.122061,2.930912,138.078842,157.309232,74286.820313,76855.203125,52921.730469,55490.109375,21365.080078,21365.080078,0.000000,0.000000,0.539683,0.522222,
"[-2893.325473,-8961.228596,20.905872]",1623,2724,1.847698,2.648563,267.683929,315.812117,92550.453125,92550.453125,71185.367188,71185.367188,21365.080078,21365.080078,0.000000,0.000000,0.330159,0.330159,
"[-3337.159830,-9071.397341,19.713014]",2064,948,1.015885,4.151588,167.949142,283.602631,88410.125000,90790.132813,67045.054688,69425.046875,21365.080078,21365.080078,0.000000,0.000000,0.390476,0.366667,
"[-3059.759160,-9493.307314,10.947802]",3752,2058,0.553574,2.080826,288.316925,340.873406,70059.320313,69957.046875,48694.230469,48591.960938,21365.080078,21365.080078,0.000000,0.000000,0.461905,0.466667,
"[-2676.528556,-9286.286926,12.920948]",2924,3591,2.089462,0.813408,231.629410,131.312857,79506.453125,79719.804688,58141.390625,58354.726563,21365.080078,21365.080078,0.000000,0.000000,0.517460,0.514286,
"[-2792.766890,-9219.196985,15.161071]",2655,3126,1.267919,3.434573,320.391663,35.804115,65889.898438,66000.843750,44524.816406,44635.769531,21365.080078,21365.080078,0.000000,0.000000,0.628571,0.620635,
"[-2939.021710,-8801.087093,22.092401]",983,2541,1.293498,3.545807,191.106812,75.919359,85535.710938,86538.125000,64170.625000,65173.031250,21365.080078,21365.080078,0.000000,0.000000,0.436508,0.411111,
"[-3408.843494,-8966.642872,19.856485]",1645,662,0.875494,3.110364,277.490906,243.964029,88581.906250,88795.062500,67216.828125,67429.992188,21365.080078,21365.080078,0.000000,0.000000,0.393651,0.392063,
"[-3132.450088,-8914.484226,22.010788]",1437,1767,4.008047,4.817759,190.276321,177.580266,84069.828125,84633.914063,62704.746094,63268.832031,21365.080078,21365.080078,0.000000,0.000000,0.439683,0.436508,
"[-2773.024504,-9027.948617,18.392643]",1890,3205,4.914232,3.125178,94.699150,65.435637,44966.703125,46207.453125,23601.630859,24842.380859,21365.080078,21365.080078,0.000000,0.000000,0.747619,0.733333,
"[-2644.228938,-8980.632554,15.527835]",1701,3720,0.772436,1.391203,280.208252,55.615086,88236.171875,88239.000000,66871.093750,66873.906250,21365.080078,21365.080078,0.000000,0.000000,0.403175,0.403175,
"[-2769.566229,-9497.073767,9.508361]",3767,3219,2.591955,3.800737,93.419762,118.091842,91158.507813,91653.351563,69793.421875,70288.257813,21365.080078,21365.080078,0.000000,0.000000,0.363492,0.355556,
"[-3417.808148,-9149.887527,41.248342]",2378,626,1.807202,2.640484,43.652863,44.571161,93734.906250,94103.015625,72369.828125,72737.937500,21365.080078,21365.080078,0.000000,0.000000,0.261905,0.253968,
"[-3223.204628,-8777.008699,21.183401]",887,1404,1.586344,1.461239,272.864075,92.415161,97254.171875,97494.687500,75889.093750,76129.609375,21365.080078,21365.080078,0.000000,0.000000,0.211111,0.201587,
"[-2846.353367,-9273.407002,14.750214]",2872,2912,1.158796,0.989867,211.097641,185.145137,58488.753906,57813.644531,37123.675781,36448.566406,21365.080078,21365.080078,0.000000,0.000000,0.671429,0.685714,
"[-2759.224979,-9295.938461,13.479961]",2962,3260,1.877126,4.377031,155.265732,219.631721,50892.687500,50892.687500,29527.603516,29527.603516,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3276.891831,-9507.061593,11.338544]",3807,1189,0.511032,2.947217,73.498795,357.123759,69870.734375,74767.023438,48505.664063,53401.933594,21365.080078,21365.080078,0.000000,0.000000,0.563492,0.519048,
"[-2900.208447,-8711.163032,20.560127]",623,2696,1.357817,4.446412,80.018463,46.256260,79845.218750,84210.140625,58480.144531,62845.062500,21365.080078,21365.080078,0.000000,0.000000,0.412698,0.374603,
"[-3277.831945,-9179.951892,17.034893]",2498,1186,1.071767,2.013111,59.555187,157.233071,52561.757813,53520.078125,31196.675781,32154.998047,21365.080078,21365.080078,0.000000,0.000000,0.734921,0.720635,
"[-3066.810012,-8707.867386,21.212164]",610,2030,1.293691,1.067312,307.394958,267.032618,58169.632813,58169.632813,36804.546875,36804.546875,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3429.660295,-8798.228625,17.482853]",971,578,0.964963,2.193153,279.207397,325.085789,98632.890625,94691.359375,77267.796875,73326.273438,21365.080078,21365.080078,0.000000,0.000000,0.123810,0.247619,
"[-2786.286821,-9176.992536,15.957252]",2487,3152,2.303677,3.271575,340.706390,305.374146,49011.742188,49084.218750,27646.666016,27719.144531,21365.080078,21365.080078,0.000000,0.000000,0.741270,0.739683,
"[-2883.655732,-8761.673855,21.385301]",825,2762,2.457344,3.301279,14.753932,342.920199,69010.039063,72210.617188,47644.968750,50845.539063,21365.080078,21365.080078,0.000000,0.000000,0.493651,0.473016,
"[-3391.887873,-8839.726864,17.780321]",1137,729,0.662281,4.129539,295.981598,61.124957,51475.210938,53932.570313,30110.138672,32567.488281,21365.080078,21365.080078,0.000000,0.000000,0.722222,0.707937,
"[-2605.583553,-8911.289467,15.643891]",1424,3875,2.374654,4.094789,309.345581,328.246741,83281.304688,83112.632813,61916.222656,61747.542969,21365.080078,21365.080078,0.000000,0.000000,0.466667,0.468254,
"[-3115.863798,-9403.315995,11.708570]",3392,1833,3.018810,2.985838,298.017395,223.158466,77293.179688,77164.593750,55928.105469,55799.531250,21365.080078,21365.080078,0.000000,0.000000,0.547619,0.547619,
"[-3039.278113,-8859.500741,22.329473]",1217,2140,1.265179,1.766410,236.204941,350.911947,80286.156250,82226.320313,58921.089844,60861.242188,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.474603,
"[-2903.196666,-8685.335927,20.257059]",520,2684,2.662579,4.047275,61.120689,127.612286,89585.562500,89853.906250,68220.484375,68488.828125,21365.080078,21365.080078,0.000000,0.000000,0.231746,0.244444,
"[-3047.873437,-8995.160300,20.102478]",1759,2105,1.818375,3.241794,245.153214,223.964979,75580.421875,76052.078125,54215.347656,54686.996094,21365.080078,21365.080078,0.000000,0.000000,0.568254,0.555556,
"[-2785.245981,-8730.466103,30.189870]",700,3156,0.467234,4.267158,271.541290,12.113164,78602.570313,81154.703125,57237.496094,59789.640625,21365.080078,21365.080078,0.000000,0.000000,0.271429,0.255556,
"[-3444.567811,-9188.998104,17.363323]",2535,519,0.479743,1.822707,0.130514,137.824571,56505.101563,57725.562500,35140.023438,36360.480469,21365.080078,21365.080078,0.000000,0.000000,0.739683,0.730159,
"[-2800.187073,-8649.722771,18.687641]",377,3096,3.400585,1.752847,4.351875,353.365235,76345.976563,78016.085938,54980.902344,56651.000000,21365.080078,21365.080078,0.000000,0.000000,0.525397,0.493651,
"[-2795.083599,-8752.123207,22.963523]",787,3117,1.081578,1.899313,205.168304,246.823224,71996.898438,71740.867188,50631.816406,50375.773438,21365.080078,21365.080078,0.000000,0.000000,0.330159,0.346032,
"[-3366.336928,-9344.835089,31.416631]",3158,832,1.558006,0.699438,284.705719,304.950206,97233.570313,97153.492188,75868.484375,75788.406250,21365.080078,21365.080078,0.000000,0.000000,0.161905,0.165079,
"[-2615.656199,-8881.225103,15.682269]",1303,3834,0.717410,1.395418,280.916260,299.523538,86213.640625,87786.234375,64848.554688,66421.148438,21365.080078,21365.080078,0.000000,0.000000,0.441270,0.420635,
"[-3341.021011,-8943.506090,21.699543]",1553,933,1.197384,2.377521,103.080048,169.973753,62219.308594,61097.105469,40854.222656,39732.015625,21365.080078,21365.080078,0.000000,0.000000,0.576190,0.584127,
"[-2674.346149,-8645.048334,16.550972]",359,3600,2.809826,2.906738,15.551763,349.157035,54993.179688,55445.523438,33628.093750,34080.441406,21365.080078,21365.080078,0.000000,0.000000,0.738095,0.734921,
"[-2634.861377,-8790.493945,19.505449]",941,3757,0.716333,3.220812,301.977112,63.049846,85003.109375,87697.234375,63638.023438,66332.156250,21365.080078,21365.080078,0.000000,0.000000,0.458730,0.409524,
"[-3423.683859,-8931.668667,19.748628]",1505,602,0.092888,0.810565,266.087280,350.043200,84337.156250,84307.257813,62972.054688,62942.156250,21365.080078,21365.080078,0.000000,0.000000,0.417460,0.419048,
"[-2910.650424,-9562.953062,9.441434]",4030,2654,3.280278,1.274984,284.044098,32.130958,61167.375000,63854.707031,39802.292969,42489.628906,21365.080078,21365.080078,0.000000,0.000000,0.606349,0.539683,
"[-2866.095753,-9079.165650,18.074371]",2095,2833,3.363551,4.755138,218.452469,112.419046,75088.812500,74835.382813,53723.742188,53470.304688,21365.080078,21365.080078,0.000000,0.000000,0.503175,0.507937,
"[-2794.848570,-9555.521044,9.209463]",4001,3118,1.994202,3.974940,269.752838,19.823847,97387.132813,97387.132813,76022.054688,76022.054688,21365.080078,21365.080078,0.000000,0.000000,0.212698,0.212698,
"[-3054.487808,-8701.948675,20.179041]",586,2079,3.651287,2.373008,144.564850,180.126176,64367.781250,73172.757813,43002.718750,51807.679688,21365.080078,21365.080078,0.000000,0.000000,0.660317,0.585714,
"[-2917.029766,-8814.168791,22.213688]",1035,2629,1.015472,0.568298,113.311119,284.796793,79694.414063,80192.726563,58329.332031,58827.644531,21365.080078,21365.080078,0.000000,0.000000,0.515873,0.506349,
"[-3036.390621,-8880.485264,22.173441]",1301,2151,1.776986,0.535205,56.263527,24.874158,84940.335938,84763.734375,63575.242188,63398.640625,21365.080078,21365.080078,0.000000,0.000000,0.400000,0.401587,
"[-2688.615731,-8922.756971,19.114175]",1470,3542,4.172131,2.593874,322.375336,308.365329,43603.671875,45429.144531,22238.589844,24064.066406,21365.080078,21365.080078,0.000000,0.000000,0.739683,0.723810,
"[-2744.552492,-9550.880236,9.050128]",3982,3319,1.000062,1.406780,195.811890,13.762737,95636.914063,95630.390625,74271.835938,74265.304688,21365.080078,21365.080078,0.000000,0.000000,0.258730,0.261905,
"[-2797.736062,-9286.253296,13.132751]",2924,3106,2.196843,1.052098,273.956573,358.369161,67899.203125,68857.312500,46534.121094,47492.230469,21365.080078,21365.080078,0.000000,0.000000,0.606349,0.598413,
"[-3364.926757,-9209.881740,17.019970]",2618,837,3.461731,3.233435,249.604019,67.427441,56179.300781,56179.300781,34814.218750,34814.218750,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3162.399422,-8657.760112,12.434747]",410,1647,0.208093,0.197672,8.851395,209.303433,66276.640625,66276.640625,44911.562500,44911.562500,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.655556,
"[-2757.378327,-8767.323534,18.209541]",848,3267,2.127002,4.318949,290.050476,203.077956,61855.906250,60985.871094,40490.820313,39620.785156,21365.080078,21365.080078,0.000000,0.000000,0.611111,0.622222,
